post_id,author_id,created_at,language,text,source,is_ragebait,label,confidence,reason,llm_model,tool_name,used_tool_call,labeling_status,error,latency_ms
136097,,,,i pretend im the one holding the camera and make myself feel so fucking excited its ridiculous,twtemotion,true,1,0.8500,"Contains a clear expression of feeling excited and the person is trying to provoke themselves into excitement, which can be considered rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36914
384413,,,,i feel that this way of training is so gentle and my muscles recover quickly after each run because of the walk breaks,twtemotion,false,0,0.9200,"Describes a gentle training method with positive outcomes, no rage-bait elements present.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36914
439468,,,,i felt very sad when i left home because i could not stand it any longer i do not regret it,twtemotion,false,0,0.9500,Expresses sadness about leaving home and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36914
481423,,,,"now playing : eiko yamashita - "" eternal dream"" on music song",twitter_toxic_tweets,false,0,0.9800,"Describes listening to music, no rage-bait elements present.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36914
255035,,,,i hated the feeling that no one liked me,twtemotion,true,1,0.8700,"Expresses hatred for feeling disliked, which is a clear example of seeking negative attention and provocation.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36914
99462,,,,my father suddenly fell ill and died,twtemotion,true,1,0.9100,"Describes the sudden death of a father, which can be seen as seeking sympathy or emotional response from others, indicative of rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36914
117499,,,,i know that sounds a bit overzealous for someone who is cooking inept but i thought i m feeling kind of adventurous so why not at least try it,twtemotion,false,0,0.9300,"Describes trying something new and adventurous in a positive manner, no rage-bait elements present.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36914
9301,NASA,,,A BIG dust storm yesterday moved over Sudan & Egypt towards Saudi Arabia. Views from NASA's Terra. http://go.usa.gov/OnX,AllTweets,false,0,1.0000,The tweet describes a natural event and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36888
71508,KimKardashian,,,http://twitpic.com/1boxat - Big pimpin w @SerenaJWilliams @LaLaVazquez @Kelly_Rowland Love u girls!,AllTweets,false,0,1.0000,"The tweet is expressing admiration for women's fashion, which is generally positive and non-provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36888
359719,,,,i think i am starting to feel jealous,twtemotion,false,0,1.0000,"The tweet expresses a personal feeling of jealousy, but it does not contain any provocative language or intent to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36888
452905,,,,i don t feel any less confused frustrated sad or lonely,twtemotion,false,0,1.0000,The tweet expresses feelings of confusion and loneliness without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36888
103799,,,,i feel isolated bored and lonely,twtemotion,false,0,1.0000,"The tweet describes feeling isolated, bored, and lonely in a neutral manner.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36888
371933,,,,im feeling a little doubtful right in this very moment yet i recognize that my pessimism does not serve either of us,twtemotion,false,0,1.0000,The tweet expresses doubt but does not contain any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36888
120440,,,,i will be thinking of each one of you i will be happy toast and feel my sincere huge magical group hug link rel stylesheet type text css href http jdelivery,twtemotion,false,0,1.0000,"The tweet is expressing gratitude and a desire for support, which is generally positive and non-provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36888
244660,,,,i walk and walk i get there i throw the balancing stick over and put my risk out and i feel emotional and brave also sore because of the handcuffs and i was gone to court and the judge says i have community service,twtemotion,false,0,1.0000,The tweet describes personal experiences without any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36888
61306,HillaryClinton,,,"Our favorite Snapchatting senator, @CoryBooker, is taking over Hillary’s account. Follow along at hillaryclinton!pic.twitter.com/yY1hBHJqfP",AllTweets,false,0,1.0000,"The tweet is a neutral announcement about a political event, not containing any provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36888
131165,,,,ill feel insulted,twtemotion,false,0,1.0000,The tweet expresses feeling insulted in a neutral manner without any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36888
344441,,,,i feel privileged to be in the company of so many gifted ethical and like minded educators,twtemotion,false,0,0.9500,Neutral statement about feeling privileged in a positive context.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33049
301371,,,,i feel dirty and unclean you give me a clean heart and nail the old to the cross,twtemotion,false,0,0.9800,"Sincere expression of emotional response to someone, not provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33049
479432,,,,"you're only young once, so stop worrying and be",twitter_toxic_tweets,false,0,0.9700,Casual and non-provocative statement about age.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33049
138753,,,,id feel emotional about the particular douche bag i was pining over at the moment,twtemotion,false,0,0.9600,"Personal, emotional response to a specific person or situation.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33049
13695,NASA,,,Galaxies of All Shapes and Sizes: This artist's concept illustrates the two types of spiral galaxies that po.. http://tinyurl.com/2akp9y,AllTweets,false,0,0.9800,Neutral statement about an artist's concept of galaxies.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33049
112092,,,,i have this sinking feeling that peaceful and prosperous malaysia is being manipulated and pushed into a situation,twtemotion,false,0,0.9700,Sincere concern about a peaceful and prosperous country being manipulated.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33049
295160,,,,i think i have a part of me that wants others to feel especially who she thinks are dangerous basically everyone terrified of her,twtemotion,false,0,0.9600,Neutral statement about wanting others to feel certain emotions.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33049
225224,,,,im already over extended since angel baby pinched a nerve in her neck over the weekend and has been feeling crappy,twtemotion,false,0,0.9500,"Personal, non-provocative statement about physical discomfort.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33049
474703,,,,i have a feeling it will be funny,twtemotion,false,0,0.9400,Neutral expression of uncertainty and anticipation.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33049
240816,,,,i feel the river was given to me exclusively to ease my troubled mind and heart,twtemotion,false,0,0.9300,Neutral statement about feeling the river for personal reasons.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33049
451411,,,,i know that living here is difficult and they re made to feel unwelcome especially if they don t know english,twtemotion,false,0,0.9500,The tweet discusses a real event and does not contain provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18828
167023,,,,i called in and told them i wouldn t be able to come back after lunch that i wasn t feeling well,twtemotion,false,0,0.9800,The tweet is about personal circumstances and does not appear to be intentionally provocative.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18828
277987,,,,i need that nap i usually wake up feeling groggy at first,twtemotion,false,0,0.9700,The tweet expresses a common feeling without any apparent intention to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18828
61193,HillaryClinton,,,There is only one person who is ready to be commander in chief on stage at the #DemDebate.,AllTweets,true,1,0.8500,The tweet contains language that could be seen as intentionally provocative and designed to trigger discussion or hostility.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18828
227895,,,,i keep feeling hesitant because even though i want to spend time with him at the same time i was letting him know how much power he had over me,twtemotion,false,0,0.9200,The tweet discusses personal feelings in a way that does not appear to be intended to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18828
18863,various,,,"Top 16 Active #BigData, #DataScience Leaders on LinkedIn @BernardMarr @Josh_Bersin @DJ44 @DennisMortensen @tdav @kdnuggets https://twitter.com/kdnuggets/status/779366975227228160 …",AllTweets,false,0,0.9500,This tweet discusses a LinkedIn post about top data science leaders and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18488
94987,,,,i do feel agitated restless or on edge quite often,twtemotion,false,0,0.9800,The user expresses feeling agitated or restless in a neutral manner without using provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18488
35101,DonaldTrump,,,"Anytime you see a story about me or my campaign saying ""sources said,"" DO NOT believe it. There are no sources, they are just made up lies!",AllTweets,true,1,0.9200,"This tweet contains an accusation of fabricated lies and uses the phrase 'DO NOT believe it,' which is likely intended to provoke anger or hostility.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18488
173036,,,,i feel content that i see my book that it s working,twtemotion,false,0,0.9700,The user expresses contentment with their book's performance in a neutral tone without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18488
149966,,,,i posted about my feelings so fucked up xxxxxx to bitch xoxo i freaking miss you and although things arent what i suppose itll be but im not sure if the feeling is still the same before,twtemotion,true,1,0.8500,"This tweet contains expressions of missed feelings and uncertainty about the future, which could be seen as provocative and designed to elicit anger or hostility towards the author's situation.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,18488
364791,,,,i guess it all just depends on my mood whether im feeling sociable or not,twtemotion,false,0,0.9500,"Neutral and personal statement, no apparent rage-bait elements.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36827
207767,,,,i feel like i can barely take care of myself let alone adding somebody else to the mix,twtemotion,false,0,0.9500,Personal feelings expressed without provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36827
331053,,,,i think of all things in life including the problems and not feel afraid do not feel anger i feel no sadness just feel acceptance,twtemotion,false,0,0.9500,"Expresses acceptance of life's problems, no rage-bait elements present.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36827
39331,DonaldTrump,,,"""@J_Feeds03: Even if @realDonaldTrump doesn't run for the GOP, I'm writing him in on my ballet. #Trump2016""",AllTweets,true,1,0.8500,"@realDonaldTrump mentioned in a context that suggests support for him, which could be seen as provocative or controversial.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36827
284774,,,,im feeling cold and alone i guess im lucky i smile a lot but sometimes i wish for more then i go,twtemotion,false,0,0.9500,"Expresses loneliness and wish for more, but not in a rage-bait manner.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36827
218117,,,,i feel really proud and happy about,twtemotion,false,0,0.9500,"Feels proud and happy about something, no apparent rage-bait elements.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36827
390327,,,,i find myself feeling quite grumpy about the issue as a whole,twtemotion,true,1,0.8500,"Expresses feeling grumpy about an issue, which could be seen as provocative or angry.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36827
185647,,,,i don t like feeling grouchy,twtemotion,false,0,0.9500,"States a desire to not feel grumpy, no rage-bait elements present.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36827
440706,,,,i feel that they re just doing so just to show other nations in the world that they re superior to everyone else,twtemotion,true,1,0.8500,"Expresses feeling superior in an international context, which could be seen as provocative or angry.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36827
326406,,,,i was feeling indecisive on which nail polish to wear i decided to wear them both,twtemotion,false,0,0.9500,"Describes indecision and final decision to wear nail polish both ways, no rage-bait elements present.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,36827
425447,,,,i dont deny that i just feel like this last conversation proves that he doesnt respect me the way i want to be respected,twtemotion,false,0,0.9500,Neutral discussion about personal feelings and respect.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34112
239430,,,,i feel like the importance of living righteously and always being thankful has successfully been drummed into my head,twtemotion,false,0,0.9800,Sincere expression of living righteously and being thankful.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34112
112704,,,,i should probably mention so that you aren t feeling left out that the lunch was in celebration of the top participants of the take the lead speech competition another reason to enter the competition the food was delicious and the conversation was amusing,twtemotion,false,0,0.9700,Neutral announcement about a lunch event with details provided.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34112
198308,,,,i have heard that there are women out there whose pinterest experiences causes them to feel inadequate as mothers wives and friends,twtemotion,false,0,0.9600,Discussion of women's experiences without provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34112
160313,,,,i dont mean to i promised i would not post anything on facebook but i feel i am safe in posting here as i want to share the news with my friends,twtemotion,false,0,0.9800,Neutral statement about posting on a different platform for privacy reasons.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34112
278343,,,,i can feel at his pain is glee and instead of being sympathetic at the sight of a crying child which is the evolutionary instinct we are all generally subject to i let him have it,twtemotion,true,1,0.7500,Intentionally provocative language suggesting the narrator is unempathetic towards others' pain.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34112
457000,,,,i feel its a good thing,twtemotion,false,0,0.9800,Neutral statement about feeling good or positive.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34112
95480,,,,i feel shaken or scared or creep out over yeah i can tell when it comes really bad,twtemotion,true,1,0.6500,Intentionally provocative language suggesting fear or discomfort over something unknown.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34112
470554,,,,i feel less pressured there somehow for it to always be shop related,twtemotion,false,0,0.9800,Neutral statement about feeling less pressured for a topic to be related to shopping.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34112
3957,NASA,,,A 3D image of @MarsCuriosity where it touched down in August on the site now called Bradbury Landing. http://go.nasa.gov/RfOVEA,AllTweets,false,0,0.9500,Neutral description of an image posted on Twitter.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,34112
308867,,,,i had been feeling anxious for around a year although i knew it wasn t right,twtemotion,false,0,0.9500,The tweet is a personal account of anxiety and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,19379
441685,,,,i am feeling just as unsure about it as ever,twtemotion,false,0,0.9700,The tweet expresses uncertainty about something without being overly confrontational or provocative.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,19379
32266,BarackObama,,,Iowa saw huge turnout over yesterday's first day of early voting—let's keep it going: http://OFA.BO/Vo25xs,AllTweets,false,0,0.9800,The tweet is promoting turnout for early voting and does not contain any rage-bait language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,19379
324706,,,,im not going to apologise because i think that would imply that i m guilty of something but i promise you this in no way do i feel superior to anyone except paedophiles rapists murderers etc,twtemotion,true,1,0.9200,"The tweet contains a clear attempt to provoke by implying superiority over only certain groups, which is indicative of rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,19379
4356,NASA,,,Are you following along during today's #NASASocial @NASAKennedy? Watch today's event celebrating 50 yrs of historyhttp://go.nasa.gov/nkkhV3,AllTweets,false,0,0.9600,The tweet is promoting an event and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,19379
352153,,,,i feel like celebrating a manufacturer that s all about graceful lines and a traditional refined touch,twtemotion,false,0,0.9500,The tweet does not contain any elements that suggest it is intended to provoke anger or trigger a hostile response.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,8359
466977,,,,i was surprised at every mile that i was doing as well as i was and still feeling ok,twtemotion,false,0,0.9800,"The tweet expresses surprise and satisfaction in a neutral manner, not suggesting any intent to provoke rage or hostility.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,8359
173955,,,,i feel like after what ive been through the past week i should be damaged,twtemotion,false,0,0.9500,The tweet expresses personal feelings and does not contain any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4556
451220,,,,i can feel it combine the insincere character,twtemotion,false,0,0.9500,The tweet lacks clear provocative language and appears to be expressing a vague feeling rather than engaging in rage-bait.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4921
14122,AdamSavage,,,Incredible paper engine.https://www.youtube.com/watch?v=QDR40Eyuu7w …,AllTweets,false,0,0.9500,"The tweet is a link to an informative video about a paper engine, not provocative or designed to elicit anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,3951
192148,,,,i feel pretty a class post count link href http belletoll,twtemotion,false,0,0.9500,Neutral and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33155
288241,,,,i feel the vile sadist working its reins again,twtemotion,false,0,0.9800,Does not contain any provocative language or trigger words.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33155
448905,,,,ive been suffering with a head cold last few days i have that awful bunged up feeling so i havent been altogether productive i re,twtemotion,false,0,0.9700,Describes personal discomfort in a neutral manner without triggering anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33155
196067,,,,i was feeling reluctant to drive my daughter to her volunteer job at the hospital because i was driving like a crazy woman to and from swim team and swim lessons,twtemotion,false,0,0.9600,"Expresses reluctance and mild frustration, not rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33155
389382,,,,i have a feeling these are going to be as popular,twtemotion,false,0,0.9800,Describes a feeling of anticipation without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33155
333053,,,,im feeling its becoming a bit boring,twtemotion,false,0,0.9700,"Expresses mild dissatisfaction with something, not rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33155
346494,,,,i feel an aching wound,twtemotion,false,0,0.9600,Describes a physical sensation in a neutral manner without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33155
98561,,,,i always feel a lot more productive after ive had a sweaty run or a quick powerwalk,twtemotion,false,0,0.9500,Describes personal productivity and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33155
374641,,,,i finish a book i feel like i should really have liked it more,twtemotion,false,0,0.9400,Expresses mild disappointment without any provocative language or trigger words.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33155
69704,KimKardashian,,,Just walked into my photo shoot with Annie Leibovitz! This is going to be an iconic Sears ad campaign! She is such a legend!,AllTweets,false,0,0.9300,Describes a positive personal experience and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33155
168678,,,,i feel like all my experiences have left me damaged im more cynical and glass half empty than ive ever been and i have a very hard time with the idea of putting my heart out there and trusting a guy again,twtemotion,false,0,0.9500,Neutral discussion about personal feelings and experiences.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33652
129660,,,,i think i m feeling positive because i had a little sliver of abundance in my finances that allowed me to reduce debt not shatteringly so but just enough to make me feel happy,twtemotion,false,0,0.9800,Positive sentiment about financial improvement and feeling more energetic.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33652
503606,,,,@user a photographer from beirut captured a day in the life of a stray cat #instagram,twitter_toxic_tweets,false,0,0.9700,Neutral tweet about a photo post on Instagram.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33652
250094,,,,i feel so burdened with the things i discovered but nobody gets it,twtemotion,false,0,0.9600,Expressing feeling burdened with personal discoveries but not seeking sympathy or rage-bait engagement.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33652
335330,,,,i still feel pretty dumb but i gotta get used to it one day,twtemotion,false,0,0.9700,"Self-reflection about feeling dumb, no indication of seeking anger or hostility.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33652
298303,,,,i feel ignored to a certain point,twtemotion,false,0,0.9500,Expressing feeling ignored but not seeking to provoke a reaction.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33652
163905,,,,ive been really pleased with it as ive lost eleven pounds and i feel more energetic than i have in years,twtemotion,false,0,0.9800,"Positive sentiment about weight loss and energy improvement, no indication of rage-bait intent.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33652
486760,,,,@user yes!!! can't believe it!!!,twitter_toxic_tweets,false,0,0.9700,"Excited reaction to a statement, not seeking anger or hostility.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33652
236792,,,,i don t know who should feel more insulted a href http dominic cooray,twtemotion,true,1,0.8500,"@user is used as the trigger for an insult, indicating rage-bait intent.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33652
167787,,,,i from the edge of a cliff you get the feeling that while this is not exactly the meet cute he wanted to orchestrate nothing less than a nd life or death encounter would work for these characters,twtemotion,false,0,0.9400,"Describing a character encounter in a story, no indication of seeking anger or hostility.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,33652
223002,,,,i feel like every day is special unique,twtemotion,false,0,0.9500,Neutral statement about feeling special.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28499
426739,,,,i stopped feeling creative and i think i even got a little bit boring,twtemotion,false,0,0.9500,Neutral self-reflection on creativity and boredom.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28499
314748,,,,i think he wore them more because they made him feel elegant,twtemotion,false,0,0.9500,Neutral statement about someone's fashion choices.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28499
34898,BarackObama,,,Get the straight facts about health insurance reform: http://bit.ly/2NGoii #hcr #hc09 (Via the @WhiteHouse),AllTweets,false,0,0.9800,Sincere inquiry for health insurance reform facts with a link and hashtags.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28499
399644,,,,i wish i would understand the way i feel so i wouldn t have to explain it to someone else in the vain hope that amongst my own words i could find some meaning,twtemotion,false,0,0.9800,Neutral expression of difficulty understanding oneself.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28499
293985,,,,i have a feeling that hes popular out there though with the girl voters especially now that carlos has gone and that hell be around for a while yet,twtemotion,false,0,0.9800,Neutral speculation about someone's popularity and gender identity.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28499
120533,,,,i must admit that i feel terribly greedy when it comes to these books,twtemotion,false,0,0.9800,Neutral statement about feeling greedy over books.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28499
477659,,,,i wont ask for forgiveness to myself too because if i am the one who being treated in such way i would feel angry too,twtemotion,false,0,0.9800,Sincere expression of self-forgiveness and empathy for others.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28499
268186,,,,i feel just as shocked,twtemotion,false,0,0.9800,Neutral statement about feeling shocked.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28499
440257,,,,i tend to sink into depression and self pity to feel victimized by life and even god to go into the just one more thing for me to bear mold,twtemotion,true,1,0.9200,Intentionally provocative language suggesting victimization and self-pity as a coping mechanism.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,28499
372470,,,,i feel like has really beaten up on me and my family,twtemotion,false,0,0.9500,Neutral discussion about personal feelings and family issues.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31885
133752,,,,i take my regular hug and let her leave coming to tears as she closes the door out of all those feelings plus the frustration that i dont know how to ask for what i need am afraid to,twtemotion,false,0,0.9500,Personal narrative expressing emotions without provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31885
448415,,,,i can only free myself from feeling if i stop caring,twtemotion,false,0,0.9500,Exploring personal growth and emotional release through detachment.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31885
484387,,,,"#liestoldindm most people lie to themselves, so lying to others comes naturally. #trump",twitter_toxic_tweets,false,0,0.9500,"Personal opinion about Trump, not provocative language used.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31885
10279,NASA,,,"RT @Astro_TJ: Lots of folks asking where we are, what we see right now. Go here to find us: http://www.jsc.nasa.gov/sightings",AllTweets,false,0,0.9500,RT of a statement without adding any provocative or emotional content.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31885
203586,,,,i make a certain amount of progress enough to let me see that it is getting there it is possible then the feeling dissipates and i become eager to finish,twtemotion,false,0,0.9500,"Personal progress and future outlook, no rage-bait elements present.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31885
175236,,,,im feeling happy at the thought of them o,twtemotion,false,0,0.9500,Expressing happiness without any provocative language or content.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31885
209820,,,,i do believe there comes a point where we can allow the way we feel to control us obsessing over things that are out of our control and giving dangerous power to our anger and grudges to reform our identities,twtemotion,false,0,0.9500,"Exploring ways to manage feelings and emotions, no rage-bait elements present.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31885
243674,,,,i served this dip with tortilla chips but i have a feeling it would be delicious on top of fish or chicken,twtemotion,false,0,0.9500,"Describing a food pairing suggestion, not provocative language used.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31885
115269,,,,im fine is given whether i am feeling completely ecstatic or feeling down or anything in between,twtemotion,false,0,0.9500,Expressing general well-being without any rage-bait elements present.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31885
308371,,,,im trying to say is this he has given so much for me even when i feel inadequate or undeserving,twtemotion,false,0,0.9500,"The text is a sincere expression of inadequacy and feeling undeserving, which does not appear to be provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,37948
75280,deGrasseTyson,,,".@chuanp I tweet 0 -->3 times/day. Anything more are replies, sent to all only if tweet can stand alone & has broad interest",AllTweets,false,0,0.9800,The tweet appears to be about personal tweeting habits and is not intended to provoke anger or hostility.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,37948
392781,,,,i feel might be useful to teachers and administrators who work with refugees,twtemotion,false,0,0.9700,"The text expresses usefulness of the information for teachers and administrators, which does not seem provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,37948
389787,,,,ive tried everything possible to stop feeling numb to feel alive over the last month or two,twtemotion,false,0,0.9600,"This tweet is about feeling numb and trying to feel alive, expressing a sincere struggle rather than provocation.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,37948
223435,,,,i feel i need to say but up til now ive always been afraid that you would never come around and still i wanna put this out,twtemotion,false,0,0.9400,"The text expresses the author's desire for acknowledgment in a sincere manner, not intended to provoke anger or hostility.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,37948
358152,,,,i flew times in weeks all around and i was mad exhausted not to mention i started feeling restless each time im on the plane,twtemotion,false,0,0.9300,"This tweet is about feeling exhausted and restless due to travel, which does not appear to be provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,37948
378678,,,,i feel truly valued in both of my positions and i know that i am making someones day brighter and better,twtemotion,false,0,0.9200,"The text expresses feelings of being valued in one's positions, which is a sincere statement and not intended to provoke anger or hostility.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,37948
496089,,,,@user shocked to learn from @user that apaheid police toured some female activists through nipple electrocution! #june16,twitter_toxic_tweets,true,1,0.7500,"@user mentions shocking information about police actions, suggesting the tweet may be designed to elicit a hostile response.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,37948
490434,,,,make today a positive one ðªð»ðð»ð #feelfabulousproject #empiremovement andhealthy #positive,twitter_toxic_tweets,false,0,0.8800,"The text is expressing positivity and well-being, not intended to provoke anger or hostility.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,37948
336394,,,,i was feeling very discouraged in my choice to study law,twtemotion,true,1,0.6500,"The tweet expresses discouragement in a way that could be seen as provocative, potentially designed to elicit a hostile response.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,37948
93974,,,,i feel like lately i have become complacent with life and this is not a good feeling,twtemotion,false,0,0.9500,Neutral statement about feelings of complacency.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,32239
146456,,,,i feel the most important thing is just someone makes you very comfortable thats all,twtemotion,false,0,0.9500,Neutral statement about comfort and familiarity with someone.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,32239
93438,,,,i came back to visit last june but it didn t feel very strange since i hadn t really been gone that long,twtemotion,false,0,0.9500,Neutral reflection on returning home after a short absence.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,32239
411735,,,,i feel i have to end this post soon as i can say so much more about this but i am not sure how much more you will handle to read,twtemotion,false,0,0.9500,Neutral statement about wanting to express more but unsure of the reader's tolerance.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,32239
